Day,Timestamp UTC ms,Time,Place,Room,Activity,Activity Category,Duration ms,Steps,Move,Device
20181006,1538840244766,"Sat Oct 06 11:37:24 EDT 2018","home","","phone: Smarter Time","Personal Life",31,0,NOMOVE,"Galaxy S7 Edge"
20181006,1538840244797,"Sat Oct 06 11:37:24 EDT 2018","home","","home time","Personal Life",151120,0,NOMOVE,""
20181006,1538840395917,"Sat Oct 06 11:39:55 EDT 2018","home","","phone: Google Play Store","Art & Entertainment",479433,0,NOMOVE,"Galaxy S7 Edge"
20181006,1538840875350,"Sat Oct 06 11:47:55 EDT 2018","home","","home time","Personal Life",270172,0,NOMOVE,""
20181006,1538841145522,"Sat Oct 06 11:52:25 EDT 2018","home","","phone: Snapchat","Social",201256,0,NOMOVE,"Galaxy S7 Edge"
20181006,1538841346778,"Sat Oct 06 11:55:46 EDT 2018","home","","phone: YouTube","Art & Entertainment",269111,0,NOMOVE,"Galaxy S7 Edge"
20181006,1538841615889,"Sat Oct 06 12:00:15 EDT 2018","home","","phone: Hangouts","Social",115349,0,NOMOVE,"Galaxy S7 Edge"
20181006,1538841731238,"Sat Oct 06 12:02:11 EDT 2018","home","","phone: Todoist","Professional Life",107959,0,NOMOVE,"Galaxy S7 Edge"
20181006,1538841839197,"Sat Oct 06 12:03:59 EDT 2018","home","","home time","Personal Life",310683,0,NOMOVE,""
20181006,1538842149880,"Sat Oct 06 12:09:09 EDT 2018","home","","phone: Groupon","Art & Entertainment",113831,0,NOMOVE,"Galaxy S7 Edge"
20181006,1538842263711,"Sat Oct 06 12:11:03 EDT 2018","home","","home time","Personal Life",1504038,0,NOMOVE,""
20181006,1538843767749,"Sat Oct 06 12:36:07 EDT 2018","home","","phone: YouTube","Art & Entertainment",1985800,0,NOMOVE,"Galaxy S7 Edge"
20181006,1538845753549,"Sat Oct 06 13:09:13 EDT 2018","home","","phone: Google Play Music","Art & Entertainment",126357,0,NOMOVE,"Galaxy S7 Edge"
20181006,1538845879906,"Sat Oct 06 13:11:19 EDT 2018","home","","home time","Personal Life",500830,0,NOMOVE,""
20181006,1538846380736,"Sat Oct 06 13:19:40 EDT 2018","home","","phone: Google Play Music","Art & Entertainment",303632,0,NOMOVE,"Galaxy S7 Edge"
20181006,1538846684368,"Sat Oct 06 13:24:44 EDT 2018","home","","home time","Personal Life",344406,0,NOMOVE,""
20181006,1538847028774,"Sat Oct 06 13:30:28 EDT 2018","home","","phone: Forest","Professional Life",388576,0,NOMOVE,"Galaxy S7 Edge"
20181006,1538847417350,"Sat Oct 06 13:36:57 EDT 2018","home","","home time","Personal Life",346648,0,NOMOVE,""
20181006,1538847763998,"Sat Oct 06 13:42:43 EDT 2018","home","","phone: Forest","Professional Life",329616,0,NOMOVE,"Galaxy S7 Edge"
20181006,1538848093614,"Sat Oct 06 13:48:13 EDT 2018","home","","home time","Personal Life",774080,0,NOMOVE,""
20181006,1538848867694,"Sat Oct 06 14:01:07 EDT 2018","home","","phone: Forest","Professional Life",649246,0,NOMOVE,"Galaxy S7 Edge"
20181006,1538849516940,"Sat Oct 06 14:11:56 EDT 2018","home","","home time","Personal Life",302582,0,NOMOVE,""
20181006,1538849819522,"Sat Oct 06 14:16:59 EDT 2018","home","","phone: Forest","Professional Life",477320,0,NOMOVE,"Galaxy S7 Edge"
20181006,1538850296842,"Sat Oct 06 14:24:56 EDT 2018","home","","home time","Personal Life",1830918,0,NOMOVE,""
20181006,1538852127760,"Sat Oct 06 14:55:27 EDT 2018","home","","phone: Forest","Professional Life",300409,0,NOMOVE,"Galaxy S7 Edge"
20181006,1538852428169,"Sat Oct 06 15:00:28 EDT 2018","home","","home time","Personal Life",451269,0,NOMOVE,""
20181006,1538852879438,"Sat Oct 06 15:07:59 EDT 2018","home","","phone: Forest","Professional Life",222356,0,NOMOVE,"Galaxy S7 Edge"
20181006,1538853101794,"Sat Oct 06 15:11:41 EDT 2018","home","","home time","Personal Life",2386434,0,NOMOVE,""
20181006,1538855488228,"Sat Oct 06 15:51:28 EDT 2018","home","","phone: Forest","Professional Life",352053,0,NOMOVE,"Galaxy S7 Edge"
20181006,1538855840281,"Sat Oct 06 15:57:20 EDT 2018","home","","home time","Personal Life",4565225,0,NOMOVE,""
20181006,1538860405506,"Sat Oct 06 17:13:25 EDT 2018","home","","phone: Boost","Art & Entertainment",258275,0,NOMOVE,"Galaxy S7 Edge"
20181006,1538860663781,"Sat Oct 06 17:17:43 EDT 2018","home","","home time","Personal Life",883608,0,NOMOVE,""
20181006,1538861547389,"Sat Oct 06 17:32:27 EDT 2018","home","","phone: Hangouts","Social",1121555,0,NOMOVE,"Galaxy S7 Edge"
20181006,1538862668944,"Sat Oct 06 17:51:08 EDT 2018","home","","home time","Personal Life",800582,0,NOMOVE,""
20181006,1538863469526,"Sat Oct 06 18:04:29 EDT 2018","","","phone: Gmail","Social",142552,0,VEHICLE,"Galaxy S7 Edge"
20181006,1538863612078,"Sat Oct 06 18:06:52 EDT 2018","","","phone: Samsung Internet","Art & Entertainment",296304,0,VEHICLE,"Galaxy S7 Edge"
20181006,1538863908382,"Sat Oct 06 18:11:48 EDT 2018","","","phone: Waze","Transport",629835,0,VEHICLE,"Galaxy S7 Edge"
20181006,1538864538217,"Sat Oct 06 18:22:18 EDT 2018","","","vehicle","Transport",166772,0,VEHICLE,""
20181006,1538864704989,"Sat Oct 06 18:25:04 EDT 2018","","","phone: Waze","Transport",300554,0,WALK,"Galaxy S7 Edge"
20181006,1538865005543,"Sat Oct 06 18:30:05 EDT 2018","","","walk","Transport",208054,0,WALK,""
20181006,1538865213597,"Sat Oct 06 18:33:33 EDT 2018","MD Oriental Market","","walk","Transport",1285465,0,WALK,""
20181006,1538866499062,"Sat Oct 06 18:54:59 EDT 2018","MD Oriental Market","","groceries","Chores",5175666,0,NOMOVE,""
20181006,1538871674728,"Sat Oct 06 20:21:14 EDT 2018","","","walk","Transport",294098,0,WALK,""
20181006,1538871968826,"Sat Oct 06 20:26:08 EDT 2018","","","phone: Boost","Art & Entertainment",128068,0,WALK,"Galaxy S7 Edge"
20181006,1538872096894,"Sat Oct 06 20:28:16 EDT 2018","","","walk","Transport",327147,0,WALK,""
20181006,1538872424041,"Sat Oct 06 20:33:44 EDT 2018","","","vehicle","Transport",946325,0,VEHICLE,""
20181006,1538873370366,"Sat Oct 06 20:49:30 EDT 2018","","","phone: Samsung Pay","Art & Entertainment",136590,0,NOMOVE,"Galaxy S7 Edge"
20181006,1538873506956,"Sat Oct 06 20:51:46 EDT 2018","","","","No category",340764,0,NOMOVE,""
20181006,1538873847720,"Sat Oct 06 20:57:27 EDT 2018","","","vehicle","Transport",868863,0,VEHICLE,""
20181006,1538874716583,"Sat Oct 06 21:11:56 EDT 2018","","","phone: YouTube","Art & Entertainment",213746,0,WALK,"Galaxy S7 Edge"
20181006,1538874930329,"Sat Oct 06 21:15:30 EDT 2018","","","phone: Samsung Internet","Art & Entertainment",118439,0,WALK,"Galaxy S7 Edge"
20181006,1538875048768,"Sat Oct 06 21:17:28 EDT 2018","Seastone Luxury Apartments","","phone: Samsung Internet","Art & Entertainment",1135508,0,NOMOVE,"Galaxy S7 Edge"
20181006,1538876184276,"Sat Oct 06 21:36:24 EDT 2018","Seastone Luxury Apartments","","home time","Personal Life",161541,0,NOMOVE,""
20181006,1538876345817,"Sat Oct 06 21:39:05 EDT 2018","Seastone Luxury Apartments","","phone: Samsung Internet","Art & Entertainment",1547413,0,NOMOVE,"Galaxy S7 Edge"
20181006,1538877893230,"Sat Oct 06 22:04:53 EDT 2018","Seastone Luxury Apartments","","home time","Personal Life",183548,0,NOMOVE,""
20181006,1538878076778,"Sat Oct 06 22:07:56 EDT 2018","Seastone Luxury Apartments","","phone: Samsung Internet","Art & Entertainment",154058,0,NOMOVE,"Galaxy S7 Edge"
20181006,1538878230836,"Sat Oct 06 22:10:30 EDT 2018","Seastone Luxury Apartments","","home time","Personal Life",279292,0,NOMOVE,""
20181006,1538878510128,"Sat Oct 06 22:15:10 EDT 2018","Seastone Luxury Apartments","","phone: Samsung Internet","Art & Entertainment",242115,0,NOMOVE,"Galaxy S7 Edge"
20181006,1538878752243,"Sat Oct 06 22:19:12 EDT 2018","Seastone Luxury Apartments","","home time","Personal Life",1059554,0,NOMOVE,""
20181006,1538879811797,"Sat Oct 06 22:36:51 EDT 2018","","","walk","Transport",243823,0,WALK,""
20181006,1538880055620,"Sat Oct 06 22:40:55 EDT 2018","home","","walk","Transport",424645,0,WALK,""
20181006,1538880480265,"Sat Oct 06 22:48:00 EDT 2018","home","","phone: YouTube","Art & Entertainment",598357,0,NOMOVE,"Galaxy S7 Edge"
20181006,1538881078622,"Sat Oct 06 22:57:58 EDT 2018","home","","home time","Personal Life",1907954,0,NOMOVE,""
20181006,1538882986576,"Sat Oct 06 23:29:46 EDT 2018","home","","phone: YouTube","Art & Entertainment",226376,0,NOMOVE,"Galaxy S7 Edge"
20181006,1538883212952,"Sat Oct 06 23:33:32 EDT 2018","home","","phone: Samsung Internet","Art & Entertainment",136875,0,NOMOVE,"Galaxy S7 Edge"
20181006,1538883349827,"Sat Oct 06 23:35:49 EDT 2018","home","","home time","Personal Life",4650,0,NOMOVE,""
20181006,1538883354477,"Sat Oct 06 23:35:54 EDT 2018","home","","phone: YouTube","Art & Entertainment",1445523,0,NOMOVE,"Galaxy S7 Edge"
20181007,1538884800000,"Sun Oct 07 00:00:00 EDT 2018","home","","phone: YouTube","Art & Entertainment",198188,0,NOMOVE,"Galaxy S7 Edge"
20181007,1538884998188,"Sun Oct 07 00:03:18 EDT 2018","home","","phone: Boost","Art & Entertainment",342447,0,NOMOVE,"Galaxy S7 Edge"
20181007,1538885340635,"Sun Oct 07 00:09:00 EDT 2018","home","","home time","Personal Life",478300,0,NOMOVE,""
20181007,1538885818935,"Sun Oct 07 00:16:58 EDT 2018","home","","phone: Boost","Art & Entertainment",1304735,0,NOMOVE,"Galaxy S7 Edge"
20181007,1538887123670,"Sun Oct 07 00:38:43 EDT 2018","home","","phone: Samsung Internet","Art & Entertainment",630731,0,NOMOVE,"Galaxy S7 Edge"
20181007,1538887754401,"Sun Oct 07 00:49:14 EDT 2018","home","","phone: YouTube","Art & Entertainment",2104845,0,NOMOVE,"Galaxy S7 Edge"
20181007,1538889859246,"Sun Oct 07 01:24:19 EDT 2018","home","","sleep","Resting",27398867,0,NOMOVE,""
20181007,1538917258113,"Sun Oct 07 09:00:58 EDT 2018","home","","phone: YouTube","Art & Entertainment",2311931,0,NOMOVE,"Galaxy S7 Edge"
20181007,1538919570044,"Sun Oct 07 09:39:30 EDT 2018","home","","home time","Personal Life",345441,0,NOMOVE,""
20181007,1538919915485,"Sun Oct 07 09:45:15 EDT 2018","home","","phone: Hangouts","Social",202099,0,NOMOVE,"Galaxy S7 Edge"
20181007,1538920117584,"Sun Oct 07 09:48:37 EDT 2018","home","","phone: YouTube","Art & Entertainment",2064074,0,NOMOVE,"Galaxy S7 Edge"
20181007,1538922181658,"Sun Oct 07 10:23:01 EDT 2018","home","","home time","Personal Life",3991172,0,NOMOVE,""
20181007,1538926172830,"Sun Oct 07 11:29:32 EDT 2018","home","","phone: YouTube","Art & Entertainment",2432943,0,NOMOVE,"Galaxy S7 Edge"
20181007,1538928605773,"Sun Oct 07 12:10:05 EDT 2018","home","","home time","Personal Life",2198066,0,NOMOVE,""
20181007,1538930803839,"Sun Oct 07 12:46:43 EDT 2018","home","","phone: YouTube","Art & Entertainment",406785,0,NOMOVE,"Galaxy S7 Edge"
20181007,1538931210624,"Sun Oct 07 12:53:30 EDT 2018","home","","phone: Groupon","Art & Entertainment",206882,0,NOMOVE,"Galaxy S7 Edge"
20181007,1538931417506,"Sun Oct 07 12:56:57 EDT 2018","home","","phone: Boost","Art & Entertainment",482099,0,NOMOVE,"Galaxy S7 Edge"
20181007,1538931899605,"Sun Oct 07 13:04:59 EDT 2018","home","","home time","Personal Life",671317,0,NOMOVE,""
20181007,1538932570922,"Sun Oct 07 13:16:10 EDT 2018","home","","phone: Samsung Internet","Art & Entertainment",280629,0,NOMOVE,"Galaxy S7 Edge"
20181007,1538932851551,"Sun Oct 07 13:20:51 EDT 2018","home","","home time","Personal Life",154488,0,NOMOVE,""
20181007,1538933006039,"Sun Oct 07 13:23:26 EDT 2018","home","","phone: Samsung Internet","Art & Entertainment",506764,0,NOMOVE,"Galaxy S7 Edge"
20181007,1538933512803,"Sun Oct 07 13:31:52 EDT 2018","home","","home time","Personal Life",2675545,0,NOMOVE,""
20181007,1538936188348,"Sun Oct 07 14:16:28 EDT 2018","home","","phone: Samsung Internet","Art & Entertainment",233714,0,NOMOVE,"Galaxy S7 Edge"
20181007,1538936422062,"Sun Oct 07 14:20:22 EDT 2018","home","","phone: YouTube","Art & Entertainment",1381087,0,NOMOVE,"Galaxy S7 Edge"
20181007,1538937803149,"Sun Oct 07 14:43:23 EDT 2018","home","","home time","Personal Life",4853018,0,NOMOVE,""
20181007,1538942656167,"Sun Oct 07 16:04:16 EDT 2018","home","","phone: Boost","Art & Entertainment",425862,0,NOMOVE,"Galaxy S7 Edge"
20181007,1538943082029,"Sun Oct 07 16:11:22 EDT 2018","home","","home time","Personal Life",819327,0,NOMOVE,""
20181007,1538943901356,"Sun Oct 07 16:25:01 EDT 2018","home","","phone: Samsung Internet","Art & Entertainment",296315,0,WALK,"Galaxy S7 Edge"
20181007,1538944197671,"Sun Oct 07 16:29:57 EDT 2018","home","","home time","Personal Life",123291,0,NOMOVE,""
20181007,1538944320962,"Sun Oct 07 16:32:00 EDT 2018","","","vehicle","Transport",224951,0,VEHICLE,""
20181007,1538944545913,"Sun Oct 07 16:35:45 EDT 2018","","","phone: Samsung Internet","Art & Entertainment",105753,0,VEHICLE,"Galaxy S7 Edge"
20181007,1538944651666,"Sun Oct 07 16:37:31 EDT 2018","","","phone: Boost","Art & Entertainment",212675,0,VEHICLE,"Galaxy S7 Edge"
20181007,1538944864341,"Sun Oct 07 16:41:04 EDT 2018","","","phone: YouTube","Art & Entertainment",472165,0,VEHICLE,"Galaxy S7 Edge"
20181007,1538945336506,"Sun Oct 07 16:48:56 EDT 2018","","","vehicle","Transport",462496,0,VEHICLE,""
20181007,1538945799002,"Sun Oct 07 16:56:39 EDT 2018","","","walk","Transport",168906,0,WALK,""
20181007,1538945967908,"Sun Oct 07 16:59:27 EDT 2018","Voter Precinct 330 (Epiphany Of Our Lord Church)","","walk","Transport",478941,0,WALK,""
20181007,1538946446849,"Sun Oct 07 17:07:26 EDT 2018","Voter Precinct 330 (Epiphany Of Our Lord Church)","","personal admin","Chores",6301702,0,NOMOVE,""
20181007,1538952748551,"Sun Oct 07 18:52:28 EDT 2018","","","phone: Hangouts","Social",688465,0,WALK,"Galaxy S7 Edge"
20181007,1538953437016,"Sun Oct 07 19:03:57 EDT 2018","","","phone: Samsung Internet","Art & Entertainment",221070,0,WALK,"Galaxy S7 Edge"
20181007,1538953658086,"Sun Oct 07 19:07:38 EDT 2018","","","phone: Hangouts","Social",149619,0,VEHICLE,"Galaxy S7 Edge"
20181007,1538953807705,"Sun Oct 07 19:10:07 EDT 2018","","","vehicle","Transport",229971,0,VEHICLE,""
20181007,1538954037676,"Sun Oct 07 19:13:57 EDT 2018","","","walk","Transport",208801,0,WALK,""
20181007,1538954246477,"Sun Oct 07 19:17:26 EDT 2018","","","","No category",3672883,0,NOMOVE,""
20181007,1538957919360,"Sun Oct 07 20:18:39 EDT 2018","3917 W Crenshaw St, Tampa, FL 33614, USA","","","No category",2889299,0,NOMOVE,""
20181007,1538960808659,"Sun Oct 07 21:06:48 EDT 2018","3917 W Crenshaw St, Tampa, FL 33614, USA","","phone: Hangouts","Social",128017,0,NOMOVE,"Galaxy S7 Edge"
20181007,1538960936676,"Sun Oct 07 21:08:56 EDT 2018","","","phone: Boost","Art & Entertainment",1240034,0,VEHICLE,"Galaxy S7 Edge"
20181007,1538962176710,"Sun Oct 07 21:29:36 EDT 2018","home","","vehicle","Transport",360814,0,VEHICLE,""
20181007,1538962537524,"Sun Oct 07 21:35:37 EDT 2018","home","","phone: Boost","Art & Entertainment",510206,0,NOMOVE,"Galaxy S7 Edge"
20181007,1538963047730,"Sun Oct 07 21:44:07 EDT 2018","home","","home time","Personal Life",300525,0,NOMOVE,""
20181007,1538963348255,"Sun Oct 07 21:49:08 EDT 2018","home","","phone: YouTube","Art & Entertainment",1650930,0,NOMOVE,"Galaxy S7 Edge"
20181007,1538964999185,"Sun Oct 07 22:16:39 EDT 2018","home","","home time","Personal Life",777385,0,NOMOVE,""
20181007,1538965776570,"Sun Oct 07 22:29:36 EDT 2018","home","","phone: Calculator","Professional Life",323463,0,NOMOVE,"Galaxy S7 Edge"
20181007,1538966100033,"Sun Oct 07 22:35:00 EDT 2018","home","","home time","Personal Life",341323,0,NOMOVE,""
20181007,1538966441356,"Sun Oct 07 22:40:41 EDT 2018","home","","phone: Boost","Art & Entertainment",1016906,0,NOMOVE,"Galaxy S7 Edge"
20181007,1538967458262,"Sun Oct 07 22:57:38 EDT 2018","home","","home time","Personal Life",602783,0,NOMOVE,""
20181007,1538968061045,"Sun Oct 07 23:07:41 EDT 2018","home","","phone: Boost","Art & Entertainment",282217,0,NOMOVE,"Galaxy S7 Edge"
20181007,1538968343262,"Sun Oct 07 23:12:23 EDT 2018","home","","home time","Personal Life",300900,0,NOMOVE,""
20181007,1538968644162,"Sun Oct 07 23:17:24 EDT 2018","home","","phone: Boost","Art & Entertainment",227734,0,NOMOVE,"Galaxy S7 Edge"
20181007,1538968871896,"Sun Oct 07 23:21:11 EDT 2018","home","","phone: Samsung Internet","Art & Entertainment",152758,0,NOMOVE,"Galaxy S7 Edge"
20181007,1538969024654,"Sun Oct 07 23:23:44 EDT 2018","home","","home time","Personal Life",360090,0,NOMOVE,""
20181007,1538969384744,"Sun Oct 07 23:29:44 EDT 2018","home","","phone: Hangouts","Social",179942,0,NOMOVE,"Galaxy S7 Edge"
20181007,1538969564686,"Sun Oct 07 23:32:44 EDT 2018","home","","home time","Personal Life",386724,0,NOMOVE,""
20181007,1538969951410,"Sun Oct 07 23:39:11 EDT 2018","home","","phone: Samsung Pay","Art & Entertainment",280658,0,NOMOVE,"Galaxy S7 Edge"
20181007,1538970232068,"Sun Oct 07 23:43:52 EDT 2018","home","","home time","Personal Life",967932,0,NOMOVE,""
20181008,1538971200000,"Mon Oct 08 00:00:00 EDT 2018","home","","home time","Personal Life",2094326,0,NOMOVE,""
20181008,1538973294326,"Mon Oct 08 00:34:54 EDT 2018","home","","phone: YouTube","Art & Entertainment",1985136,0,NOMOVE,"Galaxy S7 Edge"
20181008,1538975279462,"Mon Oct 08 01:07:59 EDT 2018","home","","sleep","Resting",26549214,0,NOMOVE,""
20181008,1539001828676,"Mon Oct 08 08:30:28 EDT 2018","home","","phone: YouTube","Art & Entertainment",3274778,0,NOMOVE,"Galaxy S7 Edge"
20181008,1539005103454,"Mon Oct 08 09:25:03 EDT 2018","home","","home time","Personal Life",826321,0,NOMOVE,""
20181008,1539005929775,"Mon Oct 08 09:38:49 EDT 2018","home","","phone: Snapchat","Social",380203,0,NOMOVE,"Galaxy S7 Edge"
20181008,1539006309978,"Mon Oct 08 09:45:09 EDT 2018","home","","phone: Todoist","Professional Life",138567,0,NOMOVE,"Galaxy S7 Edge"
20181008,1539006448545,"Mon Oct 08 09:47:28 EDT 2018","home","","phone: McDonald's","Personal Life",145311,0,NOMOVE,"Galaxy S7 Edge"
20181008,1539006593856,"Mon Oct 08 09:49:53 EDT 2018","home","","home time","Personal Life",788298,0,NOMOVE,""
20181008,1539007382154,"Mon Oct 08 10:03:02 EDT 2018","home","","walk","Transport",386863,0,WALK,""
20181008,1539007769017,"Mon Oct 08 10:09:29 EDT 2018","home","","home time","Personal Life",546043,0,NOMOVE,""
20181008,1539008315060,"Mon Oct 08 10:18:35 EDT 2018","home","","phone: Hangouts","Social",135416,0,NOMOVE,"Galaxy S7 Edge"
20181008,1539008450476,"Mon Oct 08 10:20:50 EDT 2018","","","phone: Hangouts","Social",170746,0,VEHICLE,"Galaxy S7 Edge"
20181008,1539008621222,"Mon Oct 08 10:23:41 EDT 2018","","","vehicle","Transport",479886,0,VEHICLE,""
20181008,1539009101108,"Mon Oct 08 10:31:41 EDT 2018","","","walk","Transport",663497,0,WALK,""
20181008,1539009764605,"Mon Oct 08 10:42:44 EDT 2018","","","phone: Hangouts","Social",106311,0,WALK,"Galaxy S7 Edge"
20181008,1539009870916,"Mon Oct 08 10:44:30 EDT 2018","","","walk","Transport",1028199,0,WALK,""
20181008,1539010899115,"Mon Oct 08 11:01:39 EDT 2018","","","lesson","Professional Life",291087,0,NOMOVE,""
20181008,1539011190202,"Mon Oct 08 11:06:30 EDT 2018","Communication & Information Sciences Building (CIS)","","lesson","Professional Life",631922,0,NOMOVE,""
20181008,1539011822124,"Mon Oct 08 11:17:02 EDT 2018","Communication & Information Sciences Building (CIS)","","phone: Hangouts","Social",131246,0,NOMOVE,"Galaxy S7 Edge"
20181008,1539011953370,"Mon Oct 08 11:19:13 EDT 2018","Communication & Information Sciences Building (CIS)","","lesson","Professional Life",244923,0,NOMOVE,""
20181008,1539012198293,"Mon Oct 08 11:23:18 EDT 2018","Communication & Information Sciences Building (CIS)","","phone: Hangouts","Social",373069,0,NOMOVE,"Galaxy S7 Edge"
20181008,1539012571362,"Mon Oct 08 11:29:31 EDT 2018","Communication & Information Sciences Building (CIS)","","lesson","Professional Life",778316,0,NOMOVE,""
20181008,1539013349678,"Mon Oct 08 11:42:29 EDT 2018","Communication & Information Sciences Building (CIS)","","phone: Hangouts","Social",111446,0,NOMOVE,"Galaxy S7 Edge"
20181008,1539013461124,"Mon Oct 08 11:44:21 EDT 2018","Communication & Information Sciences Building (CIS)","","lesson","Professional Life",1820591,0,NOMOVE,""
20181008,1539015281715,"Mon Oct 08 12:14:41 EDT 2018","","","walk","Transport",228266,0,WALK,""
20181008,1539015509981,"Mon Oct 08 12:18:29 EDT 2018","","","phone: Hangouts","Social",106613,0,WALK,"Galaxy S7 Edge"
20181008,1539015616594,"Mon Oct 08 12:20:16 EDT 2018","","","phone: Samsung Internet","Art & Entertainment",112604,0,WALK,"Galaxy S7 Edge"
20181008,1539015729198,"Mon Oct 08 12:22:09 EDT 2018","","","walk","Transport",1430054,0,WALK,""
20181008,1539017159252,"Mon Oct 08 12:45:59 EDT 2018","","","phone: Hangouts","Social",177520,0,NOMOVE,"Galaxy S7 Edge"
20181008,1539017336772,"Mon Oct 08 12:48:56 EDT 2018","","","","No category",1396922,0,NOMOVE,""
20181008,1539018733694,"Mon Oct 08 13:12:13 EDT 2018","Interdisciplinary Sciences Building (ISA)","","lesson","Professional Life",1692956,0,NOMOVE,""
20181008,1539020426650,"Mon Oct 08 13:40:26 EDT 2018","Interdisciplinary Sciences Building (ISA)","","phone: Calculator","Professional Life",303909,0,NOMOVE,"Galaxy S7 Edge"
20181008,1539020730559,"Mon Oct 08 13:45:30 EDT 2018","Interdisciplinary Sciences Building (ISA)","","lesson","Professional Life",1547778,0,NOMOVE,""
20181008,1539022278337,"Mon Oct 08 14:11:18 EDT 2018","Interdisciplinary Sciences Building (ISA)","","phone: Hangouts","Social",220873,0,NOMOVE,"Galaxy S7 Edge"
20181008,1539022499210,"Mon Oct 08 14:14:59 EDT 2018","Interdisciplinary Sciences Building (ISA)","","lesson","Professional Life",2321236,0,NOMOVE,""
20181008,1539024820446,"Mon Oct 08 14:53:40 EDT 2018","Interdisciplinary Sciences Building (ISA)","","phone: Boost","Art & Entertainment",215951,0,NOMOVE,"Galaxy S7 Edge"
20181008,1539025036397,"Mon Oct 08 14:57:16 EDT 2018","Interdisciplinary Sciences Building (ISA)","","lesson","Professional Life",150913,0,NOMOVE,""
20181008,1539025187310,"Mon Oct 08 14:59:47 EDT 2018","Interdisciplinary Sciences Building (ISA)","","phone: SunTrust","No category",97460,0,NOMOVE,"Galaxy S7 Edge"
20181008,1539025284770,"Mon Oct 08 15:01:24 EDT 2018","Interdisciplinary Sciences Building (ISA)","","lesson","Professional Life",1529034,0,NOMOVE,""
20181008,1539026813804,"Mon Oct 08 15:26:53 EDT 2018","","","walk","Transport",790033,0,WALK,""
20181008,1539027603837,"Mon Oct 08 15:40:03 EDT 2018","","","lesson","Professional Life",1577481,0,NOMOVE,""
20181008,1539029181318,"Mon Oct 08 16:06:21 EDT 2018","Interdisciplinary Sciences Building (ISA)","","lesson","Professional Life",1401276,0,NOMOVE,""
20181008,1539030582594,"Mon Oct 08 16:29:42 EDT 2018","Interdisciplinary Sciences Building (ISA)","","walk","Transport",441667,0,WALK,""
20181008,1539031024261,"Mon Oct 08 16:37:04 EDT 2018","","","walk","Transport",1705071,0,WALK,""
20181008,1539032729332,"Mon Oct 08 17:05:29 EDT 2018","","","phone: Samsung Pay","Art & Entertainment",130884,0,NOMOVE,"Galaxy S7 Edge"
20181008,1539032860216,"Mon Oct 08 17:07:40 EDT 2018","Ryrys Chicken & Waffles","","lesson","Professional Life",276418,0,NOMOVE,""
20181008,1539033136634,"Mon Oct 08 17:12:16 EDT 2018","Ryrys Chicken & Waffles","","phone: Boost","Art & Entertainment",284892,0,NOMOVE,"Galaxy S7 Edge"
20181008,1539033421526,"Mon Oct 08 17:17:01 EDT 2018","Ryrys Chicken & Waffles","","drinks","Social",225578,0,NOMOVE,""
20181008,1539033647104,"Mon Oct 08 17:20:47 EDT 2018","Ryrys Chicken & Waffles","","lesson","Professional Life",564920,0,NOMOVE,""
20181008,1539034212024,"Mon Oct 08 17:30:12 EDT 2018","","","phone: Samsung Internet","Art & Entertainment",147092,0,NOMOVE,"Galaxy S7 Edge"
20181008,1539034359116,"Mon Oct 08 17:32:39 EDT 2018","","","","No category",2704514,0,NOMOVE,""
20181008,1539037063630,"Mon Oct 08 18:17:43 EDT 2018","","","phone: Samsung Internet","Art & Entertainment",838218,0,NOMOVE,"Galaxy S7 Edge"
20181008,1539037901848,"Mon Oct 08 18:31:41 EDT 2018","","","phone: YouTube","Art & Entertainment",291133,0,NOMOVE,"Galaxy S7 Edge"
20181008,1539038192981,"Mon Oct 08 18:36:32 EDT 2018","","","phone: Briefing","Hobbies",163897,0,NOMOVE,"Galaxy S7 Edge"
20181008,1539038356878,"Mon Oct 08 18:39:16 EDT 2018","","","","No category",759864,0,NOMOVE,""
20181008,1539039116742,"Mon Oct 08 18:51:56 EDT 2018","","","phone: Samsung Internet","Art & Entertainment",148453,0,NOMOVE,"Galaxy S7 Edge"
20181008,1539039265195,"Mon Oct 08 18:54:25 EDT 2018","","","phone: Boost","Art & Entertainment",273787,0,NOMOVE,"Galaxy S7 Edge"
20181008,1539039538982,"Mon Oct 08 18:58:58 EDT 2018","","","","No category",215216,0,NOMOVE,""
20181008,1539039754198,"Mon Oct 08 19:02:34 EDT 2018","home","","home time","Personal Life",593834,0,NOMOVE,""
20181008,1539040348032,"Mon Oct 08 19:12:28 EDT 2018","home","","phone: YouTube","Art & Entertainment",869751,0,NOMOVE,"Galaxy S7 Edge"
20181008,1539041217783,"Mon Oct 08 19:26:57 EDT 2018","home","","phone: Samsung Internet","Art & Entertainment",172902,0,NOMOVE,"Galaxy S7 Edge"
20181008,1539041390685,"Mon Oct 08 19:29:50 EDT 2018","home","","phone: YouTube","Art & Entertainment",1816158,0,NOMOVE,"Galaxy S7 Edge"
20181008,1539043206843,"Mon Oct 08 20:00:06 EDT 2018","home","","home time","Personal Life",14393157,0,NOMOVE,""
20181009,1539057600000,"Tue Oct 09 00:00:00 EDT 2018","home","","home time","Personal Life",1029620,0,NOMOVE,""
20181009,1539058629620,"Tue Oct 09 00:17:09 EDT 2018","home","","phone: YouTube","Art & Entertainment",1431445,0,NOMOVE,"Galaxy S7 Edge"
